BindingDB_id,SMILES,bioactivity_class,IC50_nM,Data Set,Smiles standarization,Patente
1424946,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](CO)CC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC1)CC(=O)O,Active,128,Bsite,Nope,Si
1424950,OB(O)[C@H]1CCCN1C(=O)[C@H](N)CCCCNC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,Active,3.2,Bsite,Nope,Si
1424953,OB(O)[C@H]1CCCN1C(=O)[C@H](N)CCCCNC(=O)CCCNC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,Active,2.6,Bsite,Nope,Si
1424958,OB(O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)c1ccc(NNC(=O)CCCNC(=O)CN2CCN(CC(=O)O)CCCN(CC(=O)O)CCN(CC(=O)O)CCC2)cc1,Active,1.1,Bsite,Nope,Si
1424959,OB(O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)CN1CCCN(CC(=O)O)CCN(CC(=O)O)CCCN(CC(=O)O)CC1,Active,428,Bsite,Nope,Si
1424960,OB(O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)c1ccc(NNC(=O)CN2CCCN(CC(=O)O)CCN(CC(=O)O)CCCN(CC(=O)O)CC2)nc1,Active,450,Bsite,Nope,Si
1424961,OB(O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)c1ccc(cc1)NNC(=O)CN1CCN(CC(=O)O)CCCN(CC(=O)O)CCN(CC(=O)O)CCC1,Active,68,Bsite,Nope,Si
1424962,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC1)CC(=O)O,Active,290,Bsite,Nope,Si
1424964,OB(O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)CN1CCCN(CC(=O)O)CCN(CCCN(CC(=O)O)CC1)CC(=O)O,Active,760,Bsite,Nope,Si
1424979,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](NC(=O)CNC(=O)CNC(=O)CN1CCCN(CC(=O)O)CCN(CC(=O)O)CCCN(CC(=O)O)CC1)C(C)C,Active,575,Bsite,Nope,Si
1424982,OB(O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)[C@H](NC(=O)CNC(=O)CNC(=O)CN1CCCN(CC(=O)O)CCN(CC(=O)O)CCCN(CC(=O)O)CC1)C(C)C,Active,100001,Bsite,Nope,Si
1424988,O=C1OC(OC11CN(C)CC1=O)C1CCCN1C(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1)C(C)C,Active,280,Bsite,Nope,Si
1425004,OB(O)[C@@H]1CCCN1C(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)CNC(=O)CC[C@H](N1CCN(CC(=O)O)CCN(CCN(CC(=O)O)CC1)CC(=O)O)C(=O)O)C(C)C,Active,20.1,Bsite,Nope,Si
1425012,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)CNC(=O)CNC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1)C(C)C,Active,21,Bsite,Nope,Si
1425034,OB(O)[C@H]1CCCN1C(=O)C(C)NC(=O)c1ccc(cc1)NNC(=O)CN1CCN(CC(=O)O)CCCN(CC(=O)O)CCN(CC(=O)O)CCC1,Active,5.3,Bsite,Nope,Si
1425064,OOC(=O)CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(=O)NCCCCCC(=O)NNc2ccc(cc2)C(=O)N[C@@H](C)C(=O)N2CCC[C@@H]2B(O)O)CC1,Active,81,Bsite,Nope,Si
1425077,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)c1ccc(cc1)NC(=O)CCNC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,Active,0.4,Bsite,Nope,Si
1425083,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)c1ccc(NNC(=O)CCCCCNC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)C)CC2)nc1,Active,1.1,Bsite,Nope,Si
1425100,O=S(=O)(O)c1cc2c(cc1)N(CCCCS(=O)(=O)O)/C(=C/C=C/1\CCCC(/C=C/C3=[N+](CCCCCC(=O)NNc4ncc(cc4)C(=O)N[C@@H](C)C(=O)N4CCC[C@@H]4B(O)O)c4ccc(cc4C3(C)C)S(=O)(=O)O)=C\1Oc1ccc(cc1)S(=O)(=O)O)C2(C)C,Active,8.8,Bsite,Nope,Si
1425103,O=S(=O)(O)c1cc2c(cc1)N(CCCCS(=O)(=O)O)/C(=C/C=C/1\CCCC(/C=C/C3=[N+](CCCCCC(=O)NNc4ccc(cc4)C(=O)N[C@@H](C)C(=O)N4CCC[C@@H]4B(O)O)c4ccc(cc4C3(C)C)S(=O)(=O)O)=C\1Oc1ccc(cc1)S(=O)(=O)O)C2(C)C,Active,1.7,Bsite,Nope,Si
1425107,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](NC(=O)c1ccc(cc1)CNC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1)C(C)C,Active,65,Bsite,Nope,Si
50068800,CC(C)(CC(Nc(cc1)ccc1-c1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068802,CC(C)(CC(NCCc(cc1)cc(Cl)c1Cl)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068806,CC(C)(CC(Nc(ccc(OC)c1OC)c1OC)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068809,CC(C)(CC(NC(C)(C)Cc1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068810,CC(C)(CC(NCCc1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068811,CC(C)(CC(NCCc1ncccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068812,CC(C)(CC(Nc1cc(C)c(C)cc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068814,CC(C)(CC(NCCc(cc1)cc(OC)c1OC)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068816,CC(C)(CC(Nc1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068817,CC(C)(CC(Nc(cc1)ccc1F)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068818,CC(C)(CC(Nc(cc1)cc(OC)c1OC)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068820,CC(C)(CC(NCc1ncccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068827,CC(C)(CC(Nc(cc1)cc(F)c1F)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068829,CC(C)(CC(Nc(cc1)ccc1OC)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068832,C[C@H](CC(NC(C)(C)c1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068836,CC(C)(c1ccccc1)NC(CCNCC(N(CCC1)C1C#N)=O)=O,Active,20001,Bsite,Nope,No
50068837,CC(C)(CC(NCCc1c(C(F)(F)F)cccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068839,N#CC(CCC1)N1C(CNCCC(NCCc1ccccc1)=O)=O,Active,20001,Bsite,Nope,No
50068841,CC(C)(CC(NCCc1cccc(C(F)(F)F)c1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068842,CC(C)(CC(NCCc1ccc(C(F)(F)F)cc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068844,CC(C)(CC(NCCc1ccc(C)cc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068845,CC(C)(CC(NC(C)(C)c1ccccc1)=O)NCC(N(CCC1)C1C#N)=O,Active,20001,Bsite,Nope,No
50068847,CC(C)(CC(NCc1ccc(C(F)(F)F)cc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068848,CC(C)(CC(NCc1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50068849,N#CC(CCC1)N1C(CNCCC(NCc1ccccc1)=O)=O,Active,20001,Bsite,Nope,No
50080680,CS([n]1nc(CN(C2)[C@H](C[C@@H]3N)CO[C@@H]3c(cc(cc3)F)c3F)c2c1)(=O)=O,Active,67001,Bsite,Nope,No
50124321,CC(C)[C@H](C(O)=O)Oc1ccc(CNC([C@H](CCC2)N2C(CC(Cc(cc(cc2)F)c2F)[NH3+])=O)=O)cc1,Active,21000,Bsite,Nope,No
50124322,[NH3+]C(CC(N(CCC1)[C@@H]1C(NCc1ccc(C(F)(F)F)cc1)=O)=O)Cc(cccc1)c1F,Active,100001,Bsite,Nope,No
50124323,[NH3+]C(CC(N(CSC1)[C@@H]1C(NCc1ccc(CC(O)=O)cc1)=O)=O)Cc(cccc1)c1F,Active,100001,Bsite,Nope,No
50124324,CC(C)[C@H](C(O)=O)Oc1ccc(CNC([C@H](CCC2)N2C(C(C2CCCCC2)[NH3+])=O)=O)cc1,Active,100001,Bsite,Nope,No
50124325,[NH3+]C(CC(N(CCC1)[C@@H]1C(NCc(cc1)ccc1C(O)=O)=O)=O)Cc(cc1)cc(F)c1F,Active,100001,Bsite,Nope,No
50124326,COC(Cc1ccc(CNC([C@H](CSC2)N2C(CC(Cc(cccc2)c2F)[NH3+])=O)=O)cc1)=O,Active,100001,Bsite,Nope,No
50124327,CC(C)[C@H](C(O)=O)Oc1ccc(CNC([C@H](CCC2)N2C(CC(Cc(c(F)c(c(F)c2F)F)c2F)[NH3+])=O)=O)cc1,Active,48000,Bsite,Nope,No
50124328,[NH3+]C(CC(N(CCC1)[C@@H]1C(NCCCCc1nnn[nH]1)=O)=O)Cc(cccc1)c1F,Active,100001,Bsite,Nope,No
50130361,CCCC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)N,Active,4100,Bsite,Nope,No
50130362,CC(C)[C@H](N)C(=O)N1CCC[C@@H]1B(O)O,Active,11,Bsite,Nope,No
50130365,NCC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)N,Active,6800,Bsite,Nope,No
50130366,C[C@@H](B(O)O)NC([C@H](C(C)C)N)=O,Active,22000,Bsite,Nope,No
50130367,CC(C)[C@@H](N)C(=O)N1CCC[C@H]1B(O)O,Active,11,Bsite,Nope,No
50130369,C[C@H](C(N1[C@H](B(O)O)CCC1)=O)N,Active,7800,Bsite,Nope,No
50130370,O=C(CNC1C2CC3CC(C2)CC1C3)N1CCC[C@@H]1B(O)O,Active,99,Bsite,Nope,No
50130371,CC12CC3(C)CC(C)(C1)CC(NCC(=O)N1CCC[C@@H]1B(O)O)(C2)C3,Active,770,Bsite,Nope,No
50130372,O=C(CNC1CC2CCCC1C2)N1CCC[C@H]1C(O)O,Active,180,Bsite,Nope,No
50130373,O=C(CNC1CCCCCC1)N1CCC[C@H]1B(O)O,Active,150,Bsite,Nope,No
50130374,OB([C@H](CCC1)N1C(CNC1CCC1)=O)O,Active,24000,Bsite,Nope,No
50130375,OB([C@H](CCC1)N1C(CNC1CCCC1)=O)O,Active,6500,Bsite,Nope,No
50130376,O=C(CNC1CCCCCCCCC1)N1CCC[C@H]1B(O)O,Active,530,Bsite,Nope,No
50130377,CN(CC(N1[C@@H](B(O)O)CCC1)=O)C1C2CC(C3)CC1CC3C2,Active,37000,Bsite,Nope,No
50130379,O=C(CNC1CCCCC1)N1CCC[C@H]1B(O)O,Active,650,Bsite,Nope,No
50130384,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCC[C@@H]1B(O)O,Active,4.6,Bsite,Nope,No
50130389,O=C(CNC1CCCCCCC1)N1CCC[C@H]1B(O)O,Active,290,Bsite,Nope,No
50130390,CCCCCC12CCC(NCC(=O)N3CCC[C@H]3B(O)O)(CC1)CC2,Active,270,Bsite,Nope,No
50136741,N#C[C@@H](CC[C@H]1C#N)N1C(CNC(CC(C1)C2)(CC1C1)CC21O)=O,Active,30001,Bsite,Nope,No
50136742,N#C[C@@H](CC[C@H]1C#N)N1C(CNC1(C2)C(C3)CC2CC3C1)=O,Active,30001,Bsite,Nope,No
50136745,N#C[C@@H](CC[C@H]1C#N)N1C(CNC1(CC(C2)C3)CC3CC2C1)=O,Active,30001,Bsite,Nope,No
50136746,COCC1(CCCC1)NCC(N([C@H](CC1)C#N)[C@@H]1C#N)=O,Active,30001,Bsite,Nope,No
50136750,CCCCOCC1(CCCC1)NCC(N([C@H](CC1)C#N)[C@@H]1C#N)=O,Active,30001,Bsite,Nope,No
50136753,CCOCC1(CCCC1)NCC(N([C@H](CC1)C#N)[C@@H]1C#N)=O,Active,30001,Bsite,Nope,No
50136782,N#C[C@@H](CC[C@H]1C#N)N1C(CNC1(CO)CCCC1)=O,Active,30001,Bsite,Nope,No
50139797,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,Active,24,Bsite,Nope,No
50139798,NCC[C@@H](C(N1[C@H](CCC2)[C@H]2CC1)=O)N,Active,33001,Bsite,Nope,No
50139799,CCCC[C@@H](B(O)O)NC([C@H](CCN)N)=O,Active,33001,Bsite,Nope,No
50141578,N[C@@H](C[C@H](CC1)N2Cc3ncc(C(F)(F)F)[n]3CC2)C1c(c(F)c1)cc(F)c1F,Active,60000,Bsite,Nope,No
50141579,N[C@@H](C[C@@H](CC1)N2Cc3nnc(C(F)(F)F)[n]3CC2)C1c(c(F)c1)cc(F)c1F,Active,100001,Bsite,Nope,No
50142287,N[C@@H](C[C@H](CC1)N2Cc3nnc(C(F)(F)F)[n]3CC2)[C@H]1c(c(F)c1)cc(F)c1F,Active,60000,Bsite,Nope,No
50142288,N[C@@H](C[C@H](CC1)N(C2)Cc3c2cccc3)[C@H]1c(c(F)c1)cc(F)c1F,Active,7000,Bsite,Nope,No
50142289,N[C@@H](C[C@H](CC1)N(C2)Cc3c2cnc(C2CC2)n3)[C@H]1c(c(F)c1)cc(F)c1F,Active,10600,Bsite,Nope,No
50142290,N[C@@H](C[C@H](CC1)N(C2)Cc3c2cncn3)[C@H]1c(c(F)c1)cc(F)c1F,Active,8800,Bsite,Nope,No
50151841,CC(C)(CC(N[C@@H](C1)[C@H]1c(ccc(F)c1)c1F)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151843,CC(C)(CC(N[C@@H](C1)[C@H]1c1c(C)nc[s]1)=O)NCC(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151844,CC(C)(CC(N[C@@H](C1)[C@H]1c1cnccc1)=O)NCC(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151845,CC(C)(CC(N[C@@H](C1)[C@H]1c(cc1)cc(OC)c1OC)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151846,CC(C)(CC(N[C@@H](C1)[C@H]1c1cccc(F)c1)=O)NCC(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151848,CC(C)(CC(N[C@H](C1)[C@@H]1c1cccc(Cl)c1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151849,CC(C)(CC(N[C@@H](C1)[C@H]1c(cc1)ccc1OC)=O)NCC(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151850,CC(C)(CC(N[C@@H](C1)[C@H]1c1cc(OC)ccc1)=O)NCC(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151851,CC(C)(CC(N[C@@H](C1)[C@H]1c(cc1)cc(F)c1F)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151852,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(Cl)c1)NCC(=O)N1CC(F)(F)C[C@H]1C#N,Active,590,Bsite,Nope,No
50151853,CC(C)(CC(N[C@@H](C1)[C@H]1c1cc(F)cc(F)c1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151854,CC(C)(CC(N[C@@H](C1)[C@H]1c1cccc(OC(F)(F)F)c1)=O)NCC(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151855,CCOc1cccc([C@@H](C2)[C@H]2NC(CC(C)(C)NCC(N(C[C@H](C2)F)[C@@H]2C#N)=O)=O)c1,Active,13000,Bsite,Nope,No
50151856,CC(C)(CC(N[C@@H](C1)[C@H]1c1ccc(C(F)(F)F)cc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151858,CC(C)(CC(N[C@@H](C1)[C@H]1c(cc1)cc(Cl)c1Cl)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151859,CC(C)(CC(N[C@@H](C1)[C@H]1c1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151860,CC(C)(CC(N[C@@H](C1)[C@H]1c1ccccc1)=O)NCC(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151862,CC(C)(CC(N[C@@H](C1)[C@H]1c(cc1)ccc1Cl)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151863,CC(C)(CC(N[C@H](C1)[C@@H]1c1cccc(Cl)c1)=O)NCC(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151864,CC(C)(CC(N[C@@H](C1)[C@H]1c1cccc(OC(F)(F)F)c1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151866,CC(C)(CC(N[C@@H](C1)[C@H]1c1cccc(Cl)c1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151867,CC(C)(CC(N[C@@H](C1)[C@H]1c1cccc(C(F)(F)F)c1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151869,CC(C)(CC(N[C@@H](C1)[C@H]1c(cc1)ccc1F)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151870,CC(C)(CC(N[C@@H](C1)[C@H]1c1cccc(Cl)c1)=O)NCC(N(C[C@H](C1)F)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50151871,CC(C)(CC(N[C@@H](C1)[C@H]1c1cccc(F)c1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,Active,20001,Bsite,Nope,No
50152088,O=C([C@H](C1)NC[C@H]1N(CC1)CCN1c1ncccn1)N(CC1)CC1(F)F,Active,10300,Bsite,Nope,No
50154773,N[C@@](C[C@H]1SC[C@H](C#N)N11)(C1=O)c(cc1)ccc1F,Active,10001,Bsite,Nope,No
50154774,N[C@@](Cc1ccccc1)(C[C@H]1SC[C@H](C#N)N11)C1=O,Active,10001,Bsite,Nope,No
50154775,CC(C)C[C@](C[C@H]1SC[C@H](C#N)N11)(C1=O)N,Active,10001,Bsite,Nope,No
50154776,CC[C@](C[C@H]1SC[C@H](C#N)N11)(C1=O)N,Active,10001,Bsite,Nope,No
50154777,N[C@@](CCc1ccccc1)(C[C@H]1SC[C@H](C#N)N11)C1=O,Active,10001,Bsite,Nope,No
50154778,N[C@@](C[C@@H]1SC[C@@H](C#N)N11)(C2CCCCC2)C1=O,Active,10001,Bsite,Nope,No
50154779,CC[C@H](C)[C@@](C[C@@H]1SC[C@@H](C#N)N11)(C1=O)N,Active,10001,Bsite,Nope,No
50154780,CC(C)[C@@](C[C@@H]1SC[C@@H](C#N)N11)(C1=O)N,Active,10001,Bsite,Nope,No
50154781,N[C@@](C[C@@H]1SC[C@@H](C#N)N11)(C2CCCC2)C1=O,Active,10001,Bsite,Nope,No
50154782,N[C@@](C[C@H]1SC[C@H](C#N)N11)(C1=O)c1ccccc1,Active,10001,Bsite,Nope,No
50154783,N[C@@](CC1CCCCC1)(C[C@H]1SC[C@H](C#N)N11)C1=O,Active,10001,Bsite,Nope,No
50162926,CC(C)(CC(N[C@@H](C1)[C@H]1c1cccc(Cl)c1)=O)CC(N(C[C@H](C1)F)[C@@H]1C#C)=O,Active,20001,Bsite,Nope,No
50171655,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1N1Cc2nnc(C(F)(F)F)[n]2CC1,Active,35001,Bsite,Nope,No
50171656,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1N(CCC1)CC1C(N)=O,Active,35001,Bsite,Nope,No
50171657,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@H]1N(CCC1)CC1C(N)=O,Active,35001,Bsite,Nope,No
50171658,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1N1CCCCC1,Active,35001,Bsite,Nope,No
50171659,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@H]1N1CCCCC1,Active,35001,Bsite,Nope,No
50171660,N[C@@H](Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1N(CCC1)C[C@H]1O,Active,35001,Bsite,Nope,No
50171661,N[C@@H](Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1N(CCC1)C[C@H]1OC(N)=O,Active,35001,Bsite,Nope,No
50171662,N[C@@H](Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1N(CCC1)C[C@H]1C(N)=O,Active,35001,Bsite,Nope,No
50171663,N[C@H](Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1N(CCC1)C[C@H]1C(N)=O,Active,35001,Bsite,Nope,No
50171664,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1NCCCC(F)(F)F,Active,35001,Bsite,Nope,No
50171665,Cc([nH]nc1)c1S(N(C)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)(=O)=O,Active,35001,Bsite,Nope,No
50171666,N[C@@H]([C@H](CC1)CC[C@@H]1NS(c(cc1)ccc1OC(F)(F)F)(=O)=O)C(N1CSCC1)=O,Active,35001,Bsite,Nope,No
50171667,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c1cnccc1)(=O)=O,Active,35001,Bsite,Nope,No
50171668,CC(Nc([s]1)nc(C)c1S(N(C)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)(=O)=O)=O,Active,35001,Bsite,Nope,No
50171669,Cc([o]nc1)c1S(N(C)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)(=O)=O,Active,35001,Bsite,Nope,No
50171670,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c1c[n](C)cn1)(=O)=O,Active,35001,Bsite,Nope,No
50171671,CN(Cc1cc(C#N)ccc1)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N,Active,35001,Bsite,Nope,No
50171672,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c1cc(C#N)ccc1)(=O)=O,Active,35001,Bsite,Nope,No
50171673,Cc1n[o]c(C)c1S(N(CCCC(F)(F)F)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)(=O)=O,Active,35001,Bsite,Nope,No
50171674,CN(Cc(cc1)ccc1C#N)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N,Active,35001,Bsite,Nope,No
50171675,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c1c(C(F)(F)F)cccc1)(=O)=O,Active,35001,Bsite,Nope,No
50171676,Cc1n[o]c(C)c1S(N(Cc1ccccc1)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)(=O)=O,Active,35001,Bsite,Nope,No
50171677,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c1ccccc1)(=O)=O,Active,35001,Bsite,Nope,No
50171678,CCN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c1c(C)[o]nc1C)(=O)=O,Active,35001,Bsite,Nope,No
50171680,NC([C@H](CC1)CC[C@@H]1NC(c(cc1)ccc1OC(F)(F)F)=O)C(N1CSCC1)=O,Active,35001,Bsite,Nope,No
50171681,Cc1n[o]c(C)c1S(N(C)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)(=O)=O,Active,35001,Bsite,Nope,No
50171682,CS(N(CC1)CCC1C(Cc(cc(cc1)F)c1F)N)(=O)=O,Active,35001,Bsite,Nope,No
50171683,CC(N(CC1)CCC1C(Cc(cc(cc1)F)c1F)N)=O,Active,35001,Bsite,Nope,No
50171684,NC(Cc(cc(cc1)F)c1F)[C@H](CC1)CC[C@@H]1N(CCCC(F)(F)F)Cc1ccccc1,Active,35001,Bsite,Nope,No
50171685,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c(cc1)ccc1N)(=O)=O,Active,35001,Bsite,Nope,No
50171686,CCN(Cc1ccccc1)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N,Active,35001,Bsite,Nope,No
50171687,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c(cc1)ccc1C#N)(=O)=O,Active,35001,Bsite,Nope,No
50171688,CCN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(C)(=O)=O,Active,35001,Bsite,Nope,No
50171689,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1c1cncc(C#N)c1,Active,35001,Bsite,Nope,No
50171690,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1c1ccncc1,Active,35001,Bsite,Nope,No
50171691,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1c1cnccc1,Active,35001,Bsite,Nope,No
50171692,NC(Cc(cc(cc1)F)c1F)C(CC1)CCN1c1ncccc1,Active,35001,Bsite,Nope,No
50171693,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c(cc1)ccc1OC(F)(F)F)(=O)=O,Active,35001,Bsite,Nope,No
50171694,CS(N(CCCC(F)(F)F)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)(=O)=O,Active,35001,Bsite,Nope,No
50171695,CS(N(Cc1ccccc1)[C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)(=O)=O,Active,35001,Bsite,Nope,No
50171696,CN([C@H](CC1)CC[C@@H]1C(Cc(cc(cc1)F)c1F)N)S(c(cc1)ccc1-c1cnc[o]1)(=O)=O,Active,35001,Bsite,Nope,No
